quarters_mass,quarters_weight,centroid_x,centroid_y,centroid_x_norm,centroid_y_norm,mu20,mu02,mu20_norm,mu02_norm
"[1871, 1884, 1925, 1908]","[1.753514526710403, 1.7656982193064668, 1.8041237113402062, 1.7881911902530458]",21.489457037427517,47.949261992619924,0.47649900087040736,0.4890548124231242,5765469.4658671655,1246572.1565629928,0.10013364653306259,0.021650243131495266
