quarters_mass,quarters_weight,centroid_x,centroid_y,centroid_x_norm,centroid_y_norm,mu20,mu02,mu20_norm,mu02_norm
"[3381, 3248, 3645, 3814]","[1.6565409113179814, 1.5913767760901518, 1.7858892699657032, 1.8686918177364038]",57.10583475298126,36.13110448608745,0.49215644520159,0.5018729212298207,6021944.850014275,15932133.200383311,0.030341572702733317,0.08027406259091123
