quarters_mass,quarters_weight,centroid_x,centroid_y,centroid_x_norm,centroid_y_norm,mu20,mu02,mu20_norm,mu02_norm
"[1939, 1863, 2088, 2132]","[1.6307821698906644, 1.5668629100084104, 1.7560975609756098, 1.793103448275862]",32.63313388182498,35.86312640239342,0.4792899073003785,0.4980446628913346,3205583.712789796,3145623.3130142046,0.049812897864048196,0.0488811482865868
