quarters_mass,quarters_weight,centroid_x,centroid_y,centroid_x_norm,centroid_y_norm,mu20,mu02,mu20_norm,mu02_norm
"[11927, 11396, 12519, 12408]","[1.6320470717022442, 1.5593869731800767, 1.7130541871921183, 1.6978653530377668]",85.76478756476683,85.35755440414508,0.4899698703165713,0.505135056312246,106241059.47142328,130043989.57407333,0.045634968765410414,0.055859320604181945
