quarters_mass,quarters_weight,centroid_x,centroid_y,centroid_x_norm,centroid_y_norm,mu20,mu02,mu20_norm,mu02_norm
"[4359, 4373, 4558, 4661]","[1.6875725900116143, 1.6929926442121563, 1.764614789005033, 1.8044909020518776]",41.809369951534734,61.9559356024734,0.49167915604258716,0.49963881641371644,22985720.145061504,11022213.663974257,0.07133141200344245,0.03420515255093466
