quarters_mass,quarters_weight,centroid_x,centroid_y,centroid_x_norm,centroid_y_norm,mu20,mu02,mu20_norm,mu02_norm
"[1912, 1891, 2263, 2120]","[1.539452495974235, 1.5225442834138487, 1.8220611916264091, 1.7069243156199678]",34.11458587832885,36.36782311263132,0.4799215344685341,0.5052546158947332,3355849.48460789,3530140.518446052,0.05007938572293686,0.052680333099052755
