quarters_mass,quarters_weight,centroid_x,centroid_y,centroid_x_norm,centroid_y_norm,mu20,mu02,mu20_norm,mu02_norm
"[14360, 14583, 15248, 14560]","[1.6562860438292963, 1.6820069204152248, 1.758708189158016, 1.679354094579008]",100.75392759272182,86.1756395635819,0.4913986580922257,0.5039978672401295,143179520.5753484,208390325.53121743,0.04148111080223755,0.0603735935749675
