quarters_mass,quarters_weight,centroid_x,centroid_y,centroid_x_norm,centroid_y_norm,mu20,mu02,mu20_norm,mu02_norm
"[2374, 2363, 2478, 2614]","[1.648611111111111, 1.6409722222222223, 1.7208333333333334, 1.8152777777777778]",39.635771696001626,36.752874147929596,0.48906040121521044,0.5035616077173183,4113722.7313053207,5459210.062671682,0.042581048031474764,0.056508156012442766
