quarters_mass,quarters_weight,centroid_x,centroid_y,centroid_x_norm,centroid_y_norm,mu20,mu02,mu20_norm,mu02_norm
"[12168, 11358, 12099, 11978]","[1.7457675753228121, 1.629555236728838, 1.735868005738881, 1.7185078909612626]",80.63750183811945,86.04829527550784,0.48857363090870826,0.50324435074265,107030221.96916047,109549190.73171872,0.04723215699810765,0.048343771324206704
