quarters_mass,quarters_weight,centroid_x,centroid_y,centroid_x_norm,centroid_y_norm,mu20,mu02,mu20_norm,mu02_norm
"[4470, 3973, 4191, 4488]","[1.8060606060606061, 1.6052525252525252, 1.6933333333333334, 1.8133333333333332]",48.76901062959934,49.570494101156406,0.4874388839755035,0.4906110515268324,14667767.413619822,14265849.437040178,0.05003282548421042,0.04866185392363714
