LetterID,Symbol_1,Proximity_1,Symbol_2,Proximity_2,Symbol_3,Proximity_3,Symbol_4,Proximity_4,Symbol_5,Proximity_5,Symbol_6,Proximity_6,Symbol_7,Proximity_7,Symbol_8,Proximity_8,Symbol_9,Proximity_9,Symbol_10,Proximity_10,Symbol_11,Proximity_11,Symbol_12,Proximity_12,Symbol_13,Proximity_13,Symbol_14,Proximity_14,Symbol_15,Proximity_15,Symbol_16,Proximity_16,Symbol_17,Proximity_17,Symbol_18,Proximity_18,Symbol_19,Proximity_19,Symbol_20,Proximity_20,Symbol_21,Proximity_21,Symbol_22,Proximity_22,Symbol_23,Proximity_23,Symbol_24,Proximity_24,Symbol_25,Proximity_25,Symbol_26,Proximity_26,Symbol_27,Proximity_27,Symbol_28,Proximity_28,Symbol_29,Proximity_29,Symbol_30,Proximity_30,Symbol_31,Proximity_31,Symbol_32,Proximity_32,Symbol_33,Proximity_33,Symbol_34,Proximity_34,Symbol_35,Proximity_35,Symbol_36,Proximity_36,Symbol_37,Proximity_37,Symbol_38,Proximity_38,Symbol_39,Proximity_39,Symbol_40,Proximity_40,Symbol_41,Proximity_41,Symbol_42,Proximity_42,Symbol_43,Proximity_43,Symbol_44,Proximity_44,Symbol_45,Proximity_45,Symbol_46,Proximity_46,Symbol_47,Proximity_47,Symbol_48,Proximity_48,Symbol_49,Proximity_49,Symbol_50,Proximity_50,Symbol_51,Proximity_51,Symbol_52,Proximity_52,Symbol_53,Proximity_53,Symbol_54,Proximity_54,Symbol_55,Proximity_55,Symbol_56,Proximity_56,Symbol_57,Proximity_57
0,ਣ,0.9957821054145302,ੴ,0.9892530983658434,ਰ,0.9890710640236419,ਆ,0.9853630900076451,ੲ,0.9809202327519446,ਵ,0.976453541779265,ਦ,0.973746033192743,ਤ,0.9720331088761738,ਞ,0.9715383704390685,ੜ,0.9715294474659159,ਲ,0.9683194695411602,ਲ਼,0.9671523182510494,ਟ,0.9668169148427964,ਯ,0.9644259517498776,ਫ਼,0.9608729057810894,ਨ,0.9599102669242132,ਭ,0.9553817115577568,ਬ,0.950444792437574,ਡ,0.9469162036620058,ꁑ,0.9466050361340246,ਸ਼,0.9463696944692659,ਫ,0.942321125137921,ਠ,0.9413683820490104,ਖ਼,0.9407542590757167,ਕ,0.9376363423155718,ਗ਼,0.936315759767605,ਸ,0.9362548725657142,ਝ,0.9342697155205545,ਚ,0.9327872543092312,ਊ,0.932331210295201,ਅ,0.9315175671602643,ਉ,0.927855201962566,ਧ,0.9248715437321999,ਗ,0.9233199530447076,ਜ,0.9212335457875122,ੳ,0.9206969038965005,ਹ,0.9195189788352278,ਢ,0.9184522426844156,ਈ,0.9169214270141048,ਖ,0.9099884800177673,ਜ਼,0.9071267172898555,ਥ,0.904545925163624,ਓ,0.9013569566385625,ਮ,0.8896023697017544,ਘ,0.8871997161054141,ਏ,0.8772350117002132,ਛ,0.8698017908828932,ਙ,0.8514726227048309,ਪ,0.839685261152029,ਃ,0.8094245901580636,ਐ,0.7991133444939585,ਇ,0.768491338937076,ੰ,0.7457801828383717,ਔ,0.7225397519006456,੍,0.44159143932063705,ੱ,0.4051872805397627,ਂ,0.0
1,ਹ,0.9884902199469058,ਮ,0.9855658818543612,ਜ,0.9805815597065718,ਜ਼,0.9761751396580849,ਠ,0.9675088298895682,ਐ,0.9660812714157401,ੳ,0.9610168418515171,ਔ,0.9605031295699007,ਈ,0.9510061446572304,ਘ,0.9497677662507023,ਪ,0.946256623752224,ਫ,0.9397689060850969,ਸ,0.9390487741483257,ਚ,0.934829517015552,ਖ,0.9343425986617266,ਉ,0.9338642436271736,ਭ,0.9336696566095887,ਅ,0.9317215353005397,ਯ,0.9299124909392911,ਕ,0.924441690105485,ਖ਼,0.9236606939847041,ਛ,0.9236255472291041,ਡ,0.9206942633670975,ਤ,0.9203814982995288,ਊ,0.917526670710032,ਃ,0.9166692832060246,ਦ,0.914177093904187,ਵ,0.913067507721491,ꁑ,0.904914955599951,ਫ਼,0.9025808035654509,ਓ,0.9014694631490371,ਗ,0.9000395546801186,ੴ,0.8999395480496062,ਙ,0.8994223155073097,ਏ,0.8973468607895011,ੜ,0.896041375711746,ਧ,0.8919555555693583,ਰ,0.8916425475297077,ਗ਼,0.8883063885716243,ਨ,0.8849967329599437,ਸ਼,0.8753512074059209,ਣ,0.86162791459718,ਟ,0.850395475181491,ਲ,0.8475350388762319,ਆ,0.84667380747504,ੲ,0.8376710918641389,ਬ,0.8366240414091887,ਲ਼,0.8309059766142508,ਞ,0.8202228488372862,ਢ,0.80790174159915,ਝ,0.7812666650570189,ਥ,0.7776289195235218,ਇ,0.7678904809645497,ੱ,0.7392137918829895,ੰ,0.39548053658789906,੍,0.3642083718278879,ਂ,0.0
2,ਇ,0.9803661405266731,ਓ,0.9478004665711356,ਪ,0.9296048069765099,ਅ,0.9189828100771471,ਏ,0.9182705767176255,ਘ,0.917176041263765,ਖ਼,0.9170493123101029,ਙ,0.9104229365346511,ੳ,0.9094451915334866,ਐ,0.9017294479022365,ਉ,0.8958054523880227,ਸ,0.8876508101539684,ਮ,0.886853707951609,ਨ,0.8858400579004776,ꁑ,0.8808090302028706,ਜ,0.8798294407819498,ਊ,0.8791553211101473,ਃ,0.8776821792414781,ਠ,0.8754368455772716,ਦ,0.8727390651411787,ਖ,0.8705269488426965,ਸ਼,0.8700221311579399,ਵ,0.8674775796947811,ਯ,0.8662616613941703,ੜ,0.8593166903779764,ਲ਼,0.8522214896371728,ਫ਼,0.84662780470173,ਧ,0.8450848739763297,ਜ਼,0.8441735999486357,ਤ,0.8400348527694228,ਫ,0.8379634278810306,ਚ,0.8361453522474576,ਹ,0.8290315341433708,ਞ,0.827862882100001,ਭ,0.8237358884476462,ਲ,0.8231161870629855,ਝ,0.8174249444413799,ਕ,0.8159883002724235,ਛ,0.8117263516688495,ਡ,0.8088878311419817,ੲ,0.8061182292614849,ਰ,0.8037058687972845,ਢ,0.8031760216030758,ੴ,0.799869908090121,ਔ,0.7830537466324689,ਬ,0.7806038014941303,ਆ,0.7777416389965357,ਣ,0.7631338074300529,ੱ,0.762442601566504,੍,0.7427424173006667,ਥ,0.7404138075286699,ਗ,0.7344611438200696,ਗ਼,0.7316300768429254,ਈ,0.7303019333685168,ਟ,0.6921611148993019,ੰ,0.5756201409648187,ਂ,0.0
3,ੜ,0.9971442636257417,ਵ,0.9963716781010017,ਞ,0.9913135988972256,ਲ,0.9894165097683125,ਰ,0.9873068625845208,ਦ,0.9872628355232411,ਲ਼,0.9867690878896545,ਯ,0.986701464201957,ਖ਼,0.9861899182115983,ਨ,0.9854497304477201,ਸ਼,0.9840563014659728,ਤ,0.9813348113158046,ਫ਼,0.9807443522953627,ꁑ,0.9789263323499572,ੴ,0.9772157503210286,ੲ,0.9753057378156572,ਅ,0.9736626213016109,ਸ,0.9724236534374346,ਝ,0.9713277940468205,ਭ,0.969070331230202,ਣ,0.9671717838931609,ਬ,0.9669733445926298,ਠ,0.9639377671076741,ਫ,0.9620374027868708,ਆ,0.9607848428561995,ਡ,0.9599338497863784,ਧ,0.959869872871421,ਓ,0.9571069891027313,ਚ,0.9568713820463324,ਊ,0.9547833489954789,ਢ,0.9540957348295445,ਕ,0.9537280437447573,ਉ,0.9537062515492338,ੳ,0.952915143313615,ਖ,0.9473157431284623,ਜ,0.9417639023502191,ਘ,0.9412590430647625,ਗ਼,0.9282441507976469,ਙ,0.928003574464179,ਜ਼,0.9275858649108764,ਥ,0.9268850139516389,ਹ,0.9194239336337177,ਗ,0.9175490622455402,ਏ,0.9160156850482961,ਮ,0.9143221391653964,ਟ,0.9029086457503784,ਪ,0.895024079175244,ਛ,0.8908345194591334,ਇ,0.8728853392068795,ਈ,0.8648680644102228,ਃ,0.8428043935879616,ਐ,0.8406650282748658,ੰ,0.7700435881496299,ਔ,0.7227386550786086,੍,0.5799005908179696,ੱ,0.4807049227226271,ਂ,0.0
4,ਣ,0.994480010533078,ਰ,0.9905754553201519,ੴ,0.9901283486235462,ਆ,0.9832517913034787,ੲ,0.979275253152185,ਵ,0.9786812411121726,ਦ,0.9744874975355945,ਤ,0.9743004086183378,ੜ,0.974251346601358,ਞ,0.9715621703496782,ਲ,0.9706697922938722,ਯ,0.9678612799313961,ਲ਼,0.9655704771679646,ਫ਼,0.9639089573156963,ਟ,0.9627762950379566,ਭ,0.9602378907881954,ਨ,0.9596684207553021,ਬ,0.9536563762895924,ਡ,0.952465394357397,ਸ਼,0.94919382185986,ꁑ,0.9490200032902658,ਫ,0.9476561264243607,ਠ,0.9461004759176381,ਖ਼,0.9435808071612344,ਕ,0.9429928329489368,ਗ਼,0.9418659025734144,ਸ,0.9411254886564688,ਚ,0.9389167128440135,ਝ,0.9353404400237342,ਅ,0.9343910823028128,ਊ,0.932269640319981,ਗ,0.9295036560649192,ਧ,0.9290897100034223,ਉ,0.9283060507056792,ਜ,0.9256451080218489,ਹ,0.9239874224831561,ੳ,0.9233178672406948,ਢ,0.9218008437923846,ਈ,0.9169523359788375,ਖ,0.9149378471109282,ਜ਼,0.9135605820392342,ਥ,0.9077756962657852,ਓ,0.9017676893626307,ਮ,0.8934487528023325,ਘ,0.8928931327832584,ਛ,0.8760435374602763,ਏ,0.8758597276426219,ਙ,0.8583510767969073,ਪ,0.8428349473495983,ਃ,0.808494204227583,ਐ,0.8020061725780702,ਇ,0.7663556736076615,ੰ,0.7382866774067296,ਔ,0.7250728894767886,੍,0.4366796167041277,ੱ,0.4083156681803042,ਂ,0.0
5,ੜ,0.9962002232471826,ਵ,0.9949225245897619,ਞ,0.9923639025634745,ਲ,0.9893747757165612,ਲ਼,0.9881323602472171,ਦ,0.985745949803808,ਨ,0.9856767765954761,ਖ਼,0.9855777564830716,ਰ,0.9855319509060334,ਯ,0.98491576032358,ਸ਼,0.9832656189665789,ਤ,0.979565744970603,ꁑ,0.9786455180879056,ਫ਼,0.9784616880509865,ੲ,0.974612580661132,ੴ,0.9743283556976351,ਝ,0.9737581437488164,ਅ,0.9728692395700542,ਸ,0.9699365150987281,ਬ,0.9665842997793151,ਭ,0.9661056200390211,ਣ,0.9649636640209537,ਠ,0.9605880947027599,ਆ,0.9599579753959826,ਧ,0.9593406009287566,ਫ,0.9583770114455159,ਓ,0.9574998095397739,ਡ,0.9565794991986973,ਢ,0.9553704172455177,ਊ,0.9539905788323765,ਚ,0.9537318252157461,ਉ,0.9523824550276733,ਕ,0.9510912000525944,ੳ,0.9506725374097582,ਖ,0.9456752796660803,ਘ,0.9394350527036933,ਜ,0.9375661542683871,ਥ,0.9277807798127556,ਙ,0.9274169098133687,ਗ਼,0.92436646957085,ਜ਼,0.9227235603617019,ਏ,0.9150624006398473,ਹ,0.9141913602306024,ਗ,0.9133915963379398,ਮ,0.91031176112301,ਟ,0.8991724516675348,ਪ,0.8935316222275517,ਛ,0.8856858961802514,ਇ,0.8779378525493395,ਈ,0.8580458437329754,ਃ,0.8413524478862433,ਐ,0.8371109506085017,ੰ,0.7779742884881475,ਔ,0.7160045714341479,੍,0.5936368990599342,ੱ,0.4759725245162817,ਂ,0.0
6,ਞ,0.9889503556092814,ਰ,0.9888793786230116,ਆ,0.9871655125744204,ਲ਼,0.9865861930199437,ਲ,0.9838713468977895,ਣ,0.9835397428292243,ਵ,0.9832675812143167,ੜ,0.9824895333777324,ੲ,0.979305730114118,ਤ,0.9779994946376293,ਦ,0.9774201141152107,ੴ,0.977241757392327,ਨ,0.9770180822534701,ਯ,0.9733536343205236,ꁑ,0.9679651416458369,ਝ,0.9661616549221468,ਬ,0.9643486305554849,ਫ਼,0.9601595567617421,ਖ਼,0.9598708800531832,ਸ਼,0.957253868734816,ਭ,0.9559858997735067,ਅ,0.951115008008877,ਢ,0.9485515690399152,ਧ,0.9468199462283092,ਡ,0.9441721225603013,ਕ,0.9434274265775562,ਊ,0.9428472780127307,ਠ,0.9422094392448876,ਸ,0.9415355025385125,ਫ,0.9378066394766644,ਚ,0.9360415082225032,ਉ,0.9359841300286028,ਟ,0.9351826207311074,ਥ,0.9293767112506779,ਗ਼,0.9284583179161446,ੳ,0.9275613490462364,ਖ,0.9273360859175273,ਓ,0.9245712928825389,ਜ,0.9152522285210973,ਗ,0.9151883660524516,ਘ,0.9070252157330054,ਹ,0.9055863692544028,ਜ਼,0.9000224262052722,ਮ,0.8879899705028262,ਏ,0.8845113083409604,ਙ,0.8815439785465808,ਈ,0.877041303810652,ਪ,0.8612700381290238,ਛ,0.8554642038426647,ਇ,0.8292083460573891,ਃ,0.8207000847480679,ਐ,0.8041833656096578,ੰ,0.7945345129223583,ਔ,0.702859656258914,੍,0.571441159916872,ੱ,0.40917884265478666,ਂ,0.0
7,ਣ,0.9922255559907643,ੴ,0.9860916234964827,ੲ,0.9859472616753118,ਰ,0.983508979940734,ਞ,0.9797456829218087,ਲ,0.9739636986160505,ਆ,0.9732124872677475,ਵ,0.9713941609344883,ੜ,0.9705413000127338,ਲ਼,0.9668757075274195,ਦ,0.9646056843252602,ਫ਼,0.963686949952608,ਤ,0.955775617304694,ਸ਼,0.9540656564820352,ਬ,0.9522246433155037,ਯ,0.9513877653628978,ਨ,0.9494017604454565,ਟ,0.9477788577092833,ਝ,0.9427957558764098,ਭ,0.9416525906621073,ਡ,0.939456233034303,ਫ,0.9341814386837118,ꁑ,0.9303758197428578,ਖ਼,0.929026310898856,ਸ,0.9280114240841634,ਗ਼,0.9264355076849697,ਠ,0.9204155561002346,ਚ,0.9197993418481181,ਕ,0.9188624235887499,ਢ,0.9182270602677675,ਅ,0.9122984326999946,ਧ,0.9083858920256749,ਗ,0.9078512811839516,ਊ,0.9059619023313124,ਥ,0.9045993616551695,ਉ,0.9012995307120464,ਜ,0.8954283452322918,ੳ,0.8932654725121233,ਓ,0.8856452042453437,ਖ,0.8835535159192782,ਹ,0.8830265166726775,ਜ਼,0.8824541038120989,ਈ,0.8753956952809537,ਘ,0.8618794171648511,ਛ,0.859840077514234,ਏ,0.8576530754427487,ਮ,0.8512142339709018,ਙ,0.8386535099763159,ਪ,0.7974269319676712,ੰ,0.7887929875083186,ਃ,0.7544381462669633,ਇ,0.7531376174891703,ਐ,0.7454702869349081,ਔ,0.6433420981835365,੍,0.41123265117549346,ੱ,0.3478959448641359,ਂ,0.0
8,ਞ,0.9916464984294455,ੲ,0.9856232154200771,ਲ਼,0.97972161891197,ਲ,0.9744838030434042,ਣ,0.9743048421421365,ਰ,0.9692534477339925,ੴ,0.9663878847486203,ੜ,0.966166141923328,ਝ,0.9632269094201122,ਵ,0.9620933197767855,ਸ਼,0.9578513437924836,ਆ,0.957136689415895,ਦ,0.9544546867840691,ਫ਼,0.9535273347136982,ਨ,0.9516764072142141,ਬ,0.9478947209731656,ਤ,0.9373101190680159,ਯ,0.934908163175048,ਖ਼,0.9267653913826858,ਢ,0.9235862674426273,ꁑ,0.9232145323958179,ਭ,0.9156621087715778,ਟ,0.9142873508000581,ਡ,0.9122313106900577,ਸ,0.9120443972776229,ਫ,0.908506990724408,ਥ,0.9061739109680444,ਅ,0.9034337161328868,ਊ,0.8988737470799131,ਧ,0.8980550015134782,ਓ,0.8948344698136614,ਚ,0.8923393323712452,ਉ,0.89127554014702,ਠ,0.8912559994668208,ਕ,0.8905734597717919,ਗ਼,0.8893040763062752,ੳ,0.8747532215071264,ਗ,0.866668190168499,ਖ,0.8631700829937197,ੰ,0.8625990854857709,ਜ,0.8612273841202457,ਏ,0.860094256484075,ਘ,0.84304830919068,ਜ਼,0.841866411050779,ਙ,0.8353907993587463,ਹ,0.8343054608287036,ਛ,0.8251123943142102,ਮ,0.8152202297642422,ਈ,0.8134828279490655,ਇ,0.7993497974702759,ਪ,0.7798364745950852,ਃ,0.7388722074619731,ਐ,0.7123864929078283,ਔ,0.575226344429021,੍,0.49819752793951366,ੱ,0.3136251825411517,ਂ,0.0
9,ਧ,0.9935342241171862,ਢ,0.987428639324987,ਕ,0.983363195439429,ਯ,0.9805588452912725,ਬ,0.9804309857360837,ꁑ,0.9790120745788495,ਭ,0.9787619445725197,ਖ,0.9785654050836824,ਲ,0.9779914350878236,ੜ,0.9778087620474666,ਚ,0.9759151068424139,ਤ,0.9697554686845083,ਝ,0.9697416946452783,ਖ਼,0.9691467085258854,ਥ,0.9685592217053723,ਡ,0.9666362639210324,ਙ,0.9661655489670143,ਵ,0.9644013764441588,ਘ,0.9618244728472376,ਅ,0.9615180748961396,ਰ,0.9596955773775117,ਸ,0.9571461416662715,ਠ,0.9569405024236435,ਫ,0.9527476078644865,ਞ,0.9517246655328996,ਗ਼,0.9515889004223038,ਗ,0.9506060017003546,ਸ਼,0.9469320293148856,ਨ,0.9392472925043464,ਫ਼,0.9392380189599228,ਜ਼,0.9341114598873954,ਦ,0.9315806698949021,ਲ਼,0.9309096776972141,ੳ,0.9233944348102978,ਜ,0.9162503602176676,ੴ,0.914801122790772,ਊ,0.9138947192820213,ਹ,0.9084065993561921,ਉ,0.9068588360842493,ਓ,0.9026226417521119,ਆ,0.9016002891202891,ਮ,0.895532716448986,ਪ,0.8924633274484357,ਣ,0.8910737741585156,ੲ,0.8883562001143499,ਛ,0.8656014491995068,ਇ,0.8183146379381909,ਏ,0.8167329076958233,ਐ,0.8149055912597105,ਃ,0.7981762791158467,ਟ,0.7894764520702339,ਈ,0.784872481764289,ੰ,0.7003422723268182,ਔ,0.6942841855883083,੍,0.6533559035807779,ੱ,0.4110230921410626,ਂ,0.0
