quarters_mass,quarters_weight,centroid_x,centroid_y,centroid_x_norm,centroid_y_norm,mu20,mu02,mu20_norm,mu02_norm
"[2827, 2948, 2821, 3101]","[1.6727810650887573, 1.7443786982248521, 1.6692307692307693, 1.8349112426035503]",34.3836026331538,48.77182183465846,0.49093533284049706,0.4924930086047264,9562605.99247675,4841159.774985072,0.06989197004709129,0.03538347122663409
