quarters_mass,quarters_weight,centroid_x,centroid_y,centroid_x_norm,centroid_y_norm,mu20,mu02,mu20_norm,mu02_norm
"[6613, 6877, 7799, 7713]","[1.51953125, 1.5801930147058822, 1.7920496323529411, 1.7722886029411764]",63.70005516860906,70.12095717536721,0.49370122180007137,0.5120070901879052,43023721.68222958,42280151.779912196,0.05115075860835669,0.05026673084193532
