quarters_mass,quarters_weight,centroid_x,centroid_y,centroid_x_norm,centroid_y_norm,mu20,mu02,mu20_norm,mu02_norm
"[3893, 4566, 4390, 4499]","[1.5578231292517006, 1.8271308523409364, 1.7567026810724289, 1.8003201280512204]",49.84320959188379,50.14024671431866,0.49840009787636524,0.4914024671431866,15172137.779744042,14567263.530089978,0.05041362783134492,0.048403765691315076
