quarters_mass,quarters_weight,centroid_x,centroid_y,centroid_x_norm,centroid_y_norm,mu20,mu02,mu20_norm,mu02_norm
"[11475, 12021, 12550, 11827]","[1.5884551495016612, 1.6640365448504983, 1.737264673311185, 1.6371816168327795]",83.23957136590562,86.7816723414033,0.49245252314913546,0.5016472066748731,111202736.03931278,119977119.35600464,0.04852149631910642,0.0523500550665529
