quarters_mass,quarters_weight,centroid_x,centroid_y,centroid_x_norm,centroid_y_norm,mu20,mu02,mu20_norm,mu02_norm
"[11239, 11240, 11632, 11827]","[1.6316782810685249, 1.6318234610917537, 1.6887340301974447, 1.7170441347270615]",83.88804475597544,84.77136575384213,0.49633559734117033,0.5139347592260254,98577617.65451436,110994615.21417518,0.04671261192327243,0.05259660873773688
