quarters_mass,quarters_weight,centroid_x,centroid_y,centroid_x_norm,centroid_y_norm,mu20,mu02,mu20_norm,mu02_norm
"[2180, 2235, 2280, 2194]","[1.705790297339593, 1.7488262910798122, 1.784037558685446, 1.7167449139280124]",34.57351783102711,35.947913151085615,0.4796216833003873,0.4922241288885298,3826310.883788955,3793472.206097424,0.04842553647697555,0.048009932352610155
