quarters_mass,quarters_weight,centroid_x,centroid_y,centroid_x_norm,centroid_y_norm,mu20,mu02,mu20_norm,mu02_norm
"[2469, 2272, 2624, 2542]","[1.6372679045092837, 1.506631299734748, 1.740053050397878, 1.6856763925729443]",41.56283435954376,35.758049863732715,0.48289088523266377,0.49654356948189593,3943533.0455233417,6271221.635611215,0.04017918825885562,0.06389513966321854
