quarters_mass,quarters_weight,centroid_x,centroid_y,centroid_x_norm,centroid_y_norm,mu20,mu02,mu20_norm,mu02_norm
"[2029, 2009, 2100, 2220]","[1.6103174603174604, 1.5944444444444446, 1.6666666666666667, 1.7619047619047619]",34.98971045704714,35.66403445800431,0.48556729224353057,0.4952004922572044,3319230.6087581264,3727273.1150993183,0.047515214387639816,0.05335639550862424
