quarters_mass,quarters_weight,centroid_x,centroid_y,centroid_x_norm,centroid_y_norm,mu20,mu02,mu20_norm,mu02_norm
"[12535, 12093, 12089, 12627]","[1.6569729015201586, 1.5985459352280238, 1.5980171844018507, 1.6691341705221414]",88.46566958495461,85.42637402723736,0.4941563253387266,0.49956434335643407,111861650.51684228,139167951.84427747,0.0459422773171996,0.05715714552534533
