quarters_mass,quarters_weight,centroid_x,centroid_y,centroid_x_norm,centroid_y_norm,mu20,mu02,mu20_norm,mu02_norm
"[12200, 12381, 14338, 13573]","[1.5433270082226438, 1.566223908918406, 1.8137887413029727, 1.7170145477545857]",91.94237217099749,87.26120170692677,0.4915803901134999,0.5104213118753064,120992561.663398,159435074.6758178,0.04391090939391953,0.057862558012279144
