quarters_mass,quarters_weight,centroid_x,centroid_y,centroid_x_norm,centroid_y_norm,mu20,mu02,mu20_norm,mu02_norm
"[2157, 2101, 2155, 2142]","[1.7367149758454106, 1.6916264090177133, 1.7351046698872785, 1.7246376811594204]",34.37580362361192,35.381531268264176,0.4837072988929264,0.49116473240377395,3633250.6819404075,3521426.7913500704,0.04964269334963483,0.04811479461769969
