quarters_mass,quarters_weight,centroid_x,centroid_y,centroid_x_norm,centroid_y_norm,mu20,mu02,mu20_norm,mu02_norm
"[11839, 11523, 12190, 12127]","[1.6800056761742586, 1.6351638995317157, 1.7298141052930325, 1.7208741308358166]",86.06946454413892,81.83453931500242,0.4917310089256585,0.5020778839441143,96320877.68065791,126458197.93342946,0.04237075034672575,0.055627906046480415
