quarters_mass,quarters_weight,centroid_x,centroid_y,centroid_x_norm,centroid_y_norm,mu20,mu02,mu20_norm,mu02_norm
"[2834, 2912, 3155, 3304]","[1.5876750700280111, 1.6313725490196078, 1.7675070028011204, 1.8509803921568628]",42.23433019254404,43.158705448586645,0.4908848832445719,0.5079362102239354,7036311.587546076,7639691.815649318,0.0472356064409441,0.05128617052332175
