quarters_mass,quarters_weight,centroid_x,centroid_y,centroid_x_norm,centroid_y_norm,mu20,mu02,mu20_norm,mu02_norm
"[2337, 2341, 2609, 2634]","[1.567404426559356, 1.5700871898054998, 1.7498323272971161, 1.766599597585513]",41.683096462050194,36.173168027416594,0.4901577886993999,0.5024738289630942,3946714.4973288705,6116805.655276671,0.04009819390876535,0.062146086177127004
