quarters_mass,quarters_weight,centroid_x,centroid_y,centroid_x_norm,centroid_y_norm,mu20,mu02,mu20_norm,mu02_norm
"[2017, 1930, 2145, 2097]","[1.647875816993464, 1.576797385620915, 1.7524509803921569, 1.713235294117647]",33.377457565026255,36.665649041396996,0.4832456352988993,0.5023330850900986,3429564.547075316,3371986.2786665116,0.0511419447610782,0.05028333295133321
