quarters_mass,quarters_weight,centroid_x,centroid_y,centroid_x_norm,centroid_y_norm,mu20,mu02,mu20_norm,mu02_norm
"[2104, 2104, 2282, 2320]","[1.6012176560121765, 1.6012176560121765, 1.7366818873668188, 1.765601217656012]",35.90692395005675,36.48479001135074,0.48481838819523265,0.4997857748077569,3671206.46186154,4100889.6776390434,0.04729954818473925,0.05283555444861367
